,id,alias,name,is_closed,review_cou,rating,price,categories,latitude,longitude,address,city,zipcode,state,country,index_right,NTACode,NTAName,0-25k,25-50k,50-75k,75-100k,100-125k,125-150k,> 150k,MeanLifeExp
8070,jvPYm9rYK-5ddnjU30Oz4Q,avant-garden-new-york,Avant Garden,0,304,4.5,$$$,"newamerican,vegan,vegetarian",40.7261499,-73.98402,130 E 7th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8074,GCcJqfBm3Fq-ccYwit6xcw,asian-taste-new-york-2,Asian Taste,0,10,4.5,MISSING,chinese,40.72287957,-73.98299118,199 E 3rd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8076,UBn3T3EYZk6hHd7mVpvlTA,bin-141-new-york-2,Bin 141,0,16,4.5,MISSING,"newamerican,italian",40.72391,-73.98529,43 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8078,jQjQHNAM8xXB73kFkfg9kA,tacos-cholula-new-york,Tacos Cholula,0,149,4.0,$,"mexican,streetvendors",40.723009999999995,-73.98605,25 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8080,PdzL9svqapSqH4o8bF86Pw,punjabi-grocery-and-deli-new-york,Punjabi Grocery & Deli,0,383,4.5,$,"indpak,grocery,delis",40.72272254,-73.98662246,114 E 1st St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8081,j7VDGSiI6VXcIp-4cd_-yw,kanoyama-ramen-by-sanshiro-new-york,Kanoyama Ramen by Sanshiro,0,12,4.0,MISSING,ramen,40.73067,-73.98643,175 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8082,Qd2fk2Kc5IjMrICXtjkuKA,hayaty-nyc-new-york,Hayaty NYC,0,151,3.5,$$,"hookah_bars,lounges,mediterranean",40.7259195,-73.9838009,103 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8086,yZx1kHlBHXwEBZLkX0PRhA,plado-tasting-bar-new-york,Plado Tasting Bar,0,9,4.0,MISSING,"tapasmallplates,wine_bars,cocktailbars",40.72242,-73.98397,192 E 2nd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8088,pwarWuPn7Aw_il-epzJEgg,awash-ethiopian-restaurant-new-york-3,Awash Ethiopian Restaurant,0,315,4.0,$$,"ethiopian,vegan,vegetarian",40.72658,-73.98682,338 E 6th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8092,1SgiWHlFN5mp5gNLSGx2Ww,panna-ii-garden-indian-restaurant-new-york,Panna II Garden Indian Restaurant,0,1019,3.0,$$,indpak,40.726259999999996,-73.9865,93 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8094,wGcquMur1HYWhc4baXB27A,juicy-lucy-juice-bar-new-york,Juicy Lucy Juice Bar,0,123,4.0,$,"coffee,juicebars,vegan",40.72526,-73.9843,85 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8095,8KH_gonWVbrqkPgSVD1fpQ,mancora-restaurant-and-bar-new-york-2,Mancora Restaurant & Bar,0,358,3.5,$$,"latin,peruvian,cocktailbars",40.726628999999996,-73.986359,97 First Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8097,cfa699KGi9Ki-U_mCMVJvg,caravan-of-dreams-new-york,Caravan of Dreams,0,516,3.5,$$,"juicebars,vegan,kosher",40.72617045,-73.98564905,405 E 6th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8099,asxQ9Kf3RjigsftsTVk53A,two-boots-east-village-new-york,Two Boots East Village,0,356,3.5,$,pizza,40.723690000000005,-73.98489000000001,42 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8101,AbfZkSRMtiHE3naWrN-0Eg,fei-ma-new-york,Fei Ma,0,46,3.5,$,chinese,40.725114000000005,-73.9845239,79 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8104,VVlHJ6_sJbRAodV5lCzBnA,kanoyama-new-york,Kanoyama,0,640,4.0,$$$,"japanese,sushi",40.73054519,-73.98654403,175 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8108,TI6FvYqVxU2ZEg4PLa8lsA,angelina-cafe-new-york,Angelina Cafe,0,142,3.5,$$,"mediterranean,burgers,desserts",40.723511,-73.9856494,37 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8109,LWghzX6Vsw1ytEFP6lA8oA,apna-masala-indian-cuisine-new-york,Apna Masala Indian Cuisine,0,203,3.5,$$,indpak,40.72638346,-73.98645112,344 E 6th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8110,ZkpKRf_AenlKegg2-NSA3g,royal-bangladesh-indian-restaurant-new-york,Royal Bangladesh Indian Restaurant,0,214,3.0,$,"indpak,bangladeshi",40.726321999999996,-73.986648,93 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8111,KLeh2Dpvz7DxuoN5p7dF3g,tompkins-square-bar-manhattan,Tompkins Square Bar,0,15,2.5,MISSING,"burgers,pizza,cocktailbars",40.7258799,-73.98348,110 Ave A,Manhattan,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8112,EPHhPGDFvnq2ARTBxAikuw,milon-new-york,Milon,0,507,3.5,$$,"indpak,bangladeshi",40.726321999999996,-73.986648,93 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8114,bh0UBTZ6zkfllcWnyOfGUg,ave-a-deli-and-food-manhattan,Ave A Deli and Food,0,2,5.0,MISSING,delis,40.723038,-73.985428,24 Ave A,Manhattan,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8117,7CGmlDDNp6cvoABUsDfRUw,wattle-cafe-new-york-3,Wattle Cafe,0,4,3.0,MISSING,"coffee,breakfast_brunch,waffles",40.72943,-73.98685,152 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8118,gHw2LnjgqyJclvlOjISv6g,spice-wala-indian-cuisine-new-york,Spice Wala Indian Cuisine,0,21,3.5,$$,indpak,40.7263365,-73.9864126,97 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8119,pAnaw43SmxgT94Ahy5845g,bd-star-pizza-new-york,BD Star Pizza,0,15,3.5,$,"pizza,sandwiches,noodles",40.72542,-73.98418000000001,91 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8120,hx1wXss808N4dDoGQRAC3w,bueno-east-mart-new-york,Bueno East Mart,0,2,4.0,MISSING,"delis,breakfast_brunch,tex-mex",40.723420000000004,-73.98526,36 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8122,d-9SsRlw1G5sro8YzTXkaA,maia-meyhane-new-york,Maia Meyhane,0,10,2.5,$$,"mideastern,turkish",40.724740000000004,-73.98161,98 Avenue B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8123,QqVpY9s282CN-VP3zlJcQw,east-village-finest-deli-new-york,East Village Finest Deli,0,13,3.5,$,"grocery,delis",40.7232246,-73.9828026,50 Avenue B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8124,bagZTDK1eHIEPDVbwD9JKw,juice-press-new-york-3,Juice Press,0,68,3.5,$$,"juicebars,vegan,organic_stores",40.729692,-73.9863881,201 E 10th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8125,nVIVqx1qXm_cXtLwcJ5JJQ,bar-veloce-east-village-new-york,Bar Veloce - East Village,0,210,3.5,$$,"wine_bars,cocktailbars,sandwiches",40.73067,-73.98643,175 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8126,9jMK5bH_n36fW7-bmZYOBQ,omega-salad-bar-and-deli-new-york,Omega Salad Bar & Deli,0,1,5.0,MISSING,delis,40.7228,-73.98572,20 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8128,Y3UBu639SToFR0xHHBg1xA,china-town-chinese-restaurant-new-york,China Town Chinese Restaurant,0,12,3.0,$,chinese,40.72209549,-73.98490906,250 E Houston St,New York,10002,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8133,WrosSu0SDPeTnzcGjIikfw,la-lune-new-york-2,La Lune,0,9,3.0,$$,"hookah_bars,mediterranean",40.72580673,-73.98377895,103 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8134,BUlrIcNw0bzlKmvBP5SG5A,vanel-on-first-new-york,Vanel on First,0,3,3.0,$$,southern,40.726413,-73.986579,95 First Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8135,7rEUkuqi6eCaM2jde165yQ,fdr-99-cents-slice-pizza-new-york,FDR 99 Cents Slice Pizza,0,35,3.0,$,pizza,40.72299,-73.98549,150 E 2nd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8137,Fp5Dye4uANBJUN9LCvypUg,bens-deli-new-york,Ben's Deli,0,11,3.0,$,"convenience,delis",40.722606,-73.98329100000001,32 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8138,jmxcoa3R3sJnhz__01G43w,exclusive-smoke-shop-and-deli-new-york,Exclusive Smoke Shop & Deli,0,1,5.0,MISSING,"delis,sandwiches",40.723079999999996,-73.9828,46 Avenue B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8139,6Gh0TsQq6XVQY1lfjkD11g,reboot-new-york,Reboot,0,2,2.5,$$,vegetarian,40.72348,-73.9856,37 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8140,e8w-3bKu38Kdbf4QzMwwJw,alphabet-99-cents-fresh-pizza-new-york,Alphabet 99 Cents Fresh Pizza,0,3,3.0,MISSING,"chicken_wings,pizza,sandwiches",40.722789899999995,-73.98579556,20 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8142,0YM4H71UC1M3Pir7EI2HxA,julep-new-york,Julep,0,9,2.0,$,"bars,newamerican",40.722663,-73.986328,9 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8143,faaD94iTxF4VEUNcPna35A,urban-lobster-new-york,Urban Lobster,0,20,2.0,$$,seafood,40.7224,-73.98584699999999,240 E Houston St,New York,10002,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8146,yEjx3v5xRhbGth1ztDn0sQ,pomodoro-pizzeria-manhattan,Pomodoro Pizzeria,0,9,3.5,$,pizza,40.7300466,-73.9864115,166 2nd Ave,Manhattan,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8147,iNn9K1SSMUdzL0vr6U45Yg,subway-restaurants-new-york-92,Subway Restaurants,0,9,2.0,$,"hotdogs,sandwiches",40.72217,-73.98535,250 E Houston St,New York,10002,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8150,WLJ7UMFlanzdeZZ1Fswn0w,el-hasel-grocery-new-york,El Hasel Grocery,0,2,3.0,$,"delis,sandwiches",40.722606,-73.98329100000001,32 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8151,ox_EiMYKyVFYThbJppGYkQ,pita-grill-new-york-3,Pita Grill,0,13,2.5,$,"mideastern,mediterranean",40.7307091,-73.98655699999999,175 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8152,MY8VIgzBWSw7v1psMms6Pw,avenue-a-deli-and-food-manhattan,Avenue A Deli & Food,0,1,2.0,MISSING,delis,40.723038,-73.985428,24 Ave A,Manhattan,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
1438,A_VOUhoL1JBor4e2UbaaPQ,island-spice-grill-new-york,Island Spice Grill,0,53,3.0,$$,"caribbean,bbq,foodtrucks",40.7378,-73.99011999999999,18th St & Broadway,New York,10004,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
1439,WYa38fNdzYuf9MEsl5RaEQ,burger-warrior-new-york-3,Burger Warrior,0,12,3.0,$,"foodtrucks,burgers",40.75024414,-73.99702454,,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
2371,alOoxxY3Hue8wQVjZnCGlg,halal-cart-manhattan,Halal Cart,0,2,5.0,MISSING,foodstands,40.74279,-73.98865,60th st between Madison & 5th Ave,Manhattan,10010,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
3165,U73CjolqX-i0Wpa9AdPcmg,thai-mis-delicias-ny-3,Thai Mis Delicias,0,7,3.0,MISSING,"foodtrucks,noodles",40.73733,-73.99265,16th St & 5th Ave,NY,10011,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
3760,3o0W7asUgP7EEKn8iFWFyA,casa-nonna-new-york-2,Casa Nonna,0,522,4.0,$$$,italian,40.75496,-73.99247,310 W 38th St,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
3780,Ui-E0CK2BBVVoOzulzzhcQ,carmens-kitchen-new-york,Carmen's Kitchen,0,20,4.5,MISSING,"chickenshop,latin",40.7547995,-73.9921988,302 W 38th St,New York,10011,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
3807,oEZgjH40y-3SVYSD9tnUkQ,tabata-ramen-2-new-york-2,Tabata Ramen 2,0,295,3.5,$$,japanese,40.75475,-73.992,557 8th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
3889,zxEjF0MSHuJRmE2-g_VWVg,2-bros-pizza-new-york-5,2 Bros Pizza,0,345,3.5,$,pizza,40.754745,-73.99200400000001,557 8th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4668,jh42MR1OQFAFMhe_pQEzmw,rustic-table-new-york,Rustic Table,0,797,4.0,$$,"mediterranean,breakfast_brunch,wine_bars",40.759624,-73.9958265,504 W 42nd St,New York,10036,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4670,V3USzFEGhuoXez4G2Rk11A,tavola-new-york,Tavola,0,895,4.0,$$,"italian,pizza,wine_bars",40.755403,-73.994516,488 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4671,OBRYVNn2FRhVCCadoFepBQ,electric-lemon-new-york,Electric Lemon,0,43,4.0,MISSING,"newamerican,desserts,breakfast_brunch",40.754709999999996,-74.00237800000001,33 Hudson Yards,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4672,DEHpH2nBPhEdrLQ6SlFKjg,treadwell-park-west-new-york,Treadwell Park West,0,120,4.5,$$,"bars,newamerican",40.75985,-73.9964,510 W 42nd St,New York,10036,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4673,zUv1BNm_a9-3DkxrCG3tng,friedmans-new-york-57,Friedman's,0,552,4.0,$$,"breakfast_brunch,gluten_free,newamerican",40.755311,-73.998389,450 10th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4674,V2A9Leycc5_FEpgQC34i7Q,india-kitchen-new-york,India Kitchen,0,287,4.0,$$,indpak,40.7555499,-73.9949174,493 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4675,Bdneg2FELG-GNQnc-zq1YA,kāwi-new-york-4,Kāwi,0,130,4.0,$$$,"newamerican,korean",40.75384083,-74.00037046,20 Hudson Yards,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4677,ptWTdgSzSpH-0LD24QIH-w,wild-ink-new-york,Wild Ink,0,109,4.0,$$$,asianfusion,40.753754,-74.001388,500 W 33rd St,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4678,Ac1irK7K_PAQ06mE8CchLw,lucky-strike-new-york-5,Lucky Strike,0,548,3.5,$$,"bowling,venues,tradamerican",40.7617273,-74.0008942,660 W 42nd St,New York,10036,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4679,EuRT4si-_ZZq3in3kmqgOA,hudson-bar-room-new-york,Hudson Bar Room,0,20,4.0,$$,"breakfast_brunch,tradamerican,cocktailbars",40.75499,-73.99843,444 10th Ave,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4680,diCW3Pj1PTVRSyol_d7cZw,chefs-table-at-brooklyn-fare-new-york,Chef's Table at Brooklyn Fare,0,500,4.5,$$$$,"japanese,seafood",40.75619308,-73.99660909,431 W 37th St,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4683,ygl43IfAeM8X4XYlSTr90w,clyde-fraziers-wine-and-dine-new-york,Clyde Fraziers Wine and Dine,0,538,3.5,$$,"sportsbars,tradamerican,venues",40.7567848,-73.99793561,485 10th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4685,DguAGioaK6ZIAt_6kk93tA,thai-select-new-york,Thai Select,0,547,3.5,$$,thai,40.754764,-73.99490300000001,472 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4686,9iC39Z1YjZKbrrCANgzBXg,sergimmo-salumeria-new-york,Sergimmo Salumeria,0,661,4.0,$$,"italian,sandwiches,catering",40.754296000000004,-73.995498,456 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4687,NtJaFDgd3LzAgnH8ZpvyjQ,excell-kingston-eatery-new-york,Excell Kingston Eatery,0,4,5.0,MISSING,"caribbean,streetvendors",40.756479999999996,-74.00021,542 W 36th St,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4691,1UOo0w-JNKASCMvSWnle0w,old-country-coffee-new-york,Old Country Coffee,0,198,4.5,$,"coffee,bagels,sandwiches",40.75445073,-73.99846639,455 W 34th St,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4692,EMKsuz1fQIGqmWPp3ZEDmA,vitos-slices-and-ices-new-york-2,Vitos Slices And Ices,0,4,4.0,MISSING,"pizza,shavedice,italian",40.7545,-73.99528000000001,464 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4693,NX40H5_4n_zKasDmDHEu3A,legacy-records-new-york,Legacy Records,0,112,3.5,MISSING,newamerican,40.757605,-73.99821999999999,517 W 38th St,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4694,3rmZ3o2XfY5DUyWy7ZILTA,bar-stanley-new-york,Bar Stanley,0,9,5.0,MISSING,"bars,sandwiches",40.753465999999996,-74.000821,20 Hudson Yards,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4695,qfZFjUnekCQRvZaZJkOPog,aiyara-thai-new-york,Aiyara Thai,0,36,4.0,$$,thai,40.75507347,-73.99486721,480 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4696,GlDkm0Pd0Oe_uurhlKM1XQ,chirp-new-york-3,Chirp,0,84,4.0,$$,"peruvian,latin,hotdogs",40.75339,-73.99591,369 W 34th St,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4697,lvEJrKJPxqPmXxMHz-0jZQ,sunac-natural-market-new-york-2,SUNAC Natural Market,0,191,3.5,$$,"grocery,cafes",40.76085643,-73.99874105,600 W 42nd St,New York,10036,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4700,OEpQqbKIysNH4D54K_NEvQ,the-zodiac-room-new-york-2,The Zodiac Room,0,10,5.0,MISSING,"salad,coffee,bars",40.753473,-74.00082049999999,20 Hudson Blvd,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4701,VQlkJhxHoLs_wQpXr8BQuw,the-restaurant-at-the-playboy-club-new-york,The Restaurant at the Playboy Club,0,78,3.0,$$$,"lounges,newamerican,sushi",40.75987,-73.99646,512 W 42nd St,New York,10036,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4703,oyxk3hv9F7dGZGARmNDSYg,zoob-zib-new-york,Zoob Zib,0,282,3.5,$$,"thai,noodles",40.75438,-73.99535999999999,460 9th Ave,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4704,ihd2cISx6muy6bKVPhA4cg,queensyard-new-york,Queensyard,0,182,3.5,$$$,british,40.7533572,-74.0002527,20 Hudson Yards,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4705,v1isGI0Se7f0te07TBTAYQ,milos-wine-bar-new-york,milos wine bar,0,27,4.0,MISSING,"wine_bars,greek",40.75403316,-74.00230413,380 11th Ave,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4706,UmR58qxtCZhM40iJieBUzg,u-s-veteran-burgers-and-fries-new-york,U.S. Veteran Burgers and Fries,0,5,5.0,MISSING,"burgers,streetvendors",40.75524,-74.00176,380 11th Ave,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4707,qaKB8CgaWhlBTk_t7YOQ_w,north-river-lobster-co-new-york,North River Lobster Co,0,545,3.5,$$,seafood,40.76196869,-74.00282379,Pier 81 W 41st St,New York,10036,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4709,lGe2NRqJbEhf1dA0zo-qBw,hudson-station-new-york,Hudson Station,0,250,3.0,$$,"tradamerican,sportsbars,beerbar",40.753734,-73.995592,440 9th Ave 35th St,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4710,z0AQ1Z9_DJiQhWTN6-l3wQ,belcampo-hudson-yards-new-york,Belcampo Hudson Yards,0,170,3.5,$$$,"newamerican,steak",40.75353,-74.0009,500 W 33rd St,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4711,fiNNzhD1BRLP8iA1r3m2Cg,uncle-jacks-steakhouse-westside-new-york-3,Uncle Jack's Steakhouse - Westside,0,508,3.5,$$$$,"steak,seafood,burgers",40.75367,-73.99549,440 9th Ave,New York,10001,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
4712,e4Pdsm59ErXJvFUmXIu9AQ,kind-new-york,Kind,0,2,3.0,$,tradamerican,40.760146999999996,-74.003069,,New York,10018,NY,US,14,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,0.17,0.1,0.1,0.08,0.09,0.07,0.39,81.62727272727273
