id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
rkKKWPkVn6x2CCDlKrUjXA,tropilyz-new-york-3,Tropilyz,FALSE,4,1.5,MISSING,"dominican,seafood",40.80287,-73.952309,1917 7th Ave,New York,10026,NY,US
H4fS32597GN025rMM85W-g,sisters-caribbean-cuisine-new-york,Sisters' Caribbean Cuisine,FALSE,160,4,$$,"caribbean,southern,soulfood",40.80503,-73.94082,47 E 124th St,New York,10035,NY,US
kqsLeYJGYwPoF4_DUdoTJw,fri-itz-new-york,Fri-Itz,FALSE,1,5,MISSING,"puertorican,southern",40.80123,-73.94214,1694 Park Ave,New York,10035,NY,US
us2cegdaGlJRLbSLZsu54w,charlies-place-new-york,Charlie's Place,FALSE,119,4,$,"sushi,japanese,noodles",40.80622,-73.94061,1960 Madison Ave,New York,10035,NY,US
uC0KTyF7yJBiWUVHLTtxIA,daps-eats-new-york,Daps Eats,FALSE,3,5,MISSING,caribbean,40.805739,-73.9398742,63 E 125th St,New York,10035,NY,US
ZbPQb_atkkTNxvjlXBk5Cg,eatery-125-new-york,Eatery 125,FALSE,18,3.5,MISSING,"salad,chickenshop,soup",40.8058,-73.94038,51 E 125th St,New York,10035,NY,US
7xY3vxBy7yFF5dVAi-6hPQ,pipos-mexican-restaurant-new-york,Pipo's Mexican Restaurant,FALSE,53,4,$,mexican,40.79943189,-73.93980342,166 E 118th St,New York,10035,NY,US
XdccSXMGEUW57isMxGe37g,wendys-new-york-149,Wendy's,FALSE,22,2.5,$,"hotdogs,burgers",40.80548,-73.939418,79 E. 125Th Street,New York,10035,NY,US
dlPGWZdnYiOuwuS9u_CbGA,terrific-wings-tacos-and-things-new-york,Terrific Wings Tacos And Things,FALSE,27,3.5,$$,"chicken_wings,tradamerican,mexican",40.80006,-73.94041,1901 Lexington Ave,New York,10035,NY,US
3fskwUhP7OsjzA2EF6qWIw,oasis-gourmet-deli-new-york,Oasis Gourmet Deli,FALSE,1,4,MISSING,"delis,convenience",40.8063967,-73.9403656,1966 Madison Ave,New York,10035,NY,US
_B7fHijBMxInop4HwVJEKw,new-yorkers-pizza-new-york,New Yorkers Pizza,FALSE,12,4,$,pizza,40.79952,-73.9390899,2166 3rd Ave,New York,10035,NY,US
UEf5L44HjzyapxyWiUSfwg,el-taco-ranchero-manhattan,El Taco Ranchero,FALSE,5,4.5,MISSING,"mexican,foodstands",40.7992528,-73.93906149,E 118th St And 3rd Ave,Manhattan,10035,NY,US
zWDiH7KpUhRhv1cPNExMDg,new-hong-kong-restaurant-new-york,New Hong Kong Restaurant,FALSE,6,3.5,$,chinese,40.80018505,-73.94041032,1907 Lexington Ave,New York,10035,NY,US
oO_X1H5Lxo8sNykx6azLVQ,thai-soup-new-york,Thai Soup,FALSE,158,3.5,$$,thai,40.79967887,-73.9397361,166 E 118th St,New York,10035,NY,US
r1__mVuxc7ycj8eBYEaWhQ,new-york-grill-and-deli-new-york-2,New York Grill and Deli,FALSE,10,2.5,$,"delis,sandwiches",40.805378,-73.9410934,1938 Madison Ave,New York,10035,NY,US
LpTjgj3-VXBzjK5e0S-Rig,uptown-pizza-new-york,Uptown Pizza,FALSE,1,1,MISSING,pizza,40.80229193,-73.94054443,104 E 121st St,New York,10035,NY,US
lpoam-7-1cS_tekd_uc8HQ,elmas-new-york,Elma's,FALSE,30,5,$,"caribbean,soulfood,juicebars",40.79802367,-73.94431767,1590 Park Ave,New York,10029,NY,US
8cycOQsmOt0ptlrBlOWdFA,maxwells-central-park-new-york,Maxwells Central Park,FALSE,183,3.5,$$,"tradamerican,gastropubs",40.79746942,-73.94862926,1325 5th Ave,New York,10029,NY,US
uwj3FOQ0ucGOxk3vBXaBCg,teranga-harlem,Teranga,FALSE,35,4.5,$$,african,40.79632,-73.94942,1280 5th Ave,Harlem,10029,NY,US
OsnvNfvVnpjnFklon1s-vg,la-chula-new-york,La Chula,FALSE,163,4,$$,mexican,40.79882,-73.94168,137 E 116th St,New York,10029,NY,US
UKDOoYu_g1HYBvs5TpdG6w,amor-cubano-new-york,Amor Cubano,FALSE,477,4,$$,cuban,40.794776,-73.942703,2018 3rd Ave,New York,10029,NY,US
pFBNTJpy1eWmfu6aQ8e1YA,cuchifritos-new-york-2,Cuchifritos,FALSE,162,4,$,"latin,puertorican",40.79804,-73.941,168 E 116th St,New York,10029,NY,US
pg-crIvq6f5Cl6mGohzkTA,ugc-eats-new-york,UGC eats!,FALSE,83,4.5,$,"cafes,coffee,breakfast_brunch",40.800667,-73.942729,1674 Park Ave,New York,10035,NY,US
h_qGWauoScc3tMBDBb-few,tastings-social-presents-gaudir-new-york,Tastings Social Presents GAUDIr,FALSE,14,5,MISSING,"modern_european,tapasmallplates,tapas",40.79359,-73.94093,251 E 110th St,New York,10029,NY,US
WV4wZZVIKmanuAEpHo-rZA,healthy-choice-new-york,Healthy Choice,FALSE,44,4,$$,"delis,vegetarian,juicebars",40.800509,-73.94471,1780 Madison Ave,New York,10035,NY,US
0xS2Jj-RZuFQKgxEWuVxzA,armonie-new-york,Armonie,FALSE,108,4,$$,"pizza,italian,hotdogs",40.79979192,-73.94257535,1649 Park Ave,New York,10035,NY,US
k-MfUhk-Wjpv53EXFn0wDA,el-san-juan-restaurant-new-york,El San Juan Restaurant,FALSE,27,3,MISSING,"seafood,puertorican,latin",40.80111,-73.94592,1429 5th Ave,New York,10035,NY,US
MV39gToOLxzRdfuzzt-kUA,american-wing-company-new-york,American Wing Company,FALSE,19,3.5,MISSING,chicken_wings,40.79864,-73.94092,159 E 116th St,New York,10029,NY,US
OvCHIeKj6hHdYmet-8NaTA,sea-and-sea-new-york,Sea and Sea,FALSE,30,3.5,$$,"seafood,seafoodmarkets",40.8015253,-73.9491013,60-62 W 116th St,New York,10026,NY,US
cw48jFQTYxfEFcVF2yNXTw,el-chevere-new-york,El Chevere,FALSE,24,4,$,"dominican,breakfast_brunch,sandwiches",40.79409,-73.94307,2000 3rd Ave,New York,10029,NY,US
Q4WZzRcHCXH5-fh08XARqw,new-ivoire-new-york,New Ivoire,FALSE,34,3.5,$$,african,40.8012735,-73.9422603,76 E 119th St,New York,10035,NY,US
6MoQhCrCEpCTg4uF7PeqHg,pee-dee-steak-house-new-york,Pee Dee Steak House,FALSE,38,3.5,$$,"seafood,steak,tradamerican",40.7943816,-73.9428043,2006 3rd Ave,New York,10029,NY,US
6tAEX0-DoDu3VNv4J85qog,tamales-lupita-new-york,Tamales Lupita,FALSE,10,4,MISSING,"mexican,latin,breakfast_brunch",40.79581,-73.94317,154 E 112th St,New York,10029,NY,US
EwQqcAWrbVe5YqEO0mTrZw,brisas-del-mar-new-york,Brisas Del Mar,FALSE,14,3.5,$$,"fishnchips,seafood",40.7952995,-73.9442368,1770-1786 Lexington Ave,New York,10029,NY,US
wwOp0cdPI0zxs0u_qPrDpA,a-taste-of-seafood-new-york-4,A Taste of Seafood,FALSE,39,4,$$,"seafood,soulfood,breakfast_brunch",40.79346,-73.94362,1980 3rd Ave,New York,10029,NY,US
Ck4qyOc_m6uxz0uC3l-NTA,el-paso-new-york-5,El Paso,FALSE,16,3.5,MISSING,"mexican,bars",40.7953765,-73.94543361,123 E 110th St,New York,10029,NY,US
Pkmh2EZPSZlCRUsCn9IjWw,the-new-king-deli-grocery-new-york,The New King Deli Grocery,FALSE,1,4,MISSING,"delis,sandwiches",40.79968,-73.94564,23 E 115th St Frnt 1,New York,10029,NY,US
